match_id,date,venue,team1,team2,home_team,winner,home_team_result,home_win,away_team,team1_is_home,team2_is_home,batting_team_inn1_over6,batting_team_inn1_over10,batting_team_inn1_over15,batting_team_inn1_over20,batting_team_inn2_over6,batting_team_inn2_over10,batting_team_inn2_over15,batting_team_inn2_over20,bowling_team_inn1_over6,bowling_team_inn1_over10,bowling_team_inn1_over15,bowling_team_inn1_over20,bowling_team_inn2_over6,bowling_team_inn2_over10,bowling_team_inn2_over15,bowling_team_inn2_over20,home_is_batting_inn1_over6,home_is_batting_inn1_over10,home_is_batting_inn1_over15,home_is_batting_inn1_over20,home_is_batting_inn2_over6,home_is_batting_inn2_over10,home_is_batting_inn2_over15,home_is_batting_inn2_over20,cum_runs_inn1_over6,cum_runs_inn1_over10,cum_runs_inn1_over15,cum_runs_inn1_over20,cum_runs_inn2_over6,cum_runs_inn2_over10,cum_runs_inn2_over15,cum_runs_inn2_over20,cum_wkts_inn1_over6,cum_wkts_inn1_over10,cum_wkts_inn1_over15,cum_wkts_inn1_over20,cum_wkts_inn2_over6,cum_wkts_inn2_over10,cum_wkts_inn2_over15,cum_wkts_inn2_over20,balls_bowled_inn1_over6,balls_bowled_inn1_over10,balls_bowled_inn1_over15,balls_bowled_inn1_over20,balls_bowled_inn2_over6,balls_bowled_inn2_over10,balls_bowled_inn2_over15,balls_bowled_inn2_over20,run_rate_inn1_over6,run_rate_inn1_over10,run_rate_inn1_over15,run_rate_inn1_over20,run_rate_inn2_over6,run_rate_inn2_over10,run_rate_inn2_over15,run_rate_inn2_over20,is_chasing_inn1_over6,is_chasing_inn1_over10,is_chasing_inn1_over15,is_chasing_inn1_over20,is_chasing_inn2_over6,is_chasing_inn2_over10,is_chasing_inn2_over15,is_chasing_inn2_over20,target_first_innings_inn2_over6,target_first_innings_inn2_over10,target_first_innings_inn2_over15,target_first_innings_inn2_over20,req_runs_inn2_over6,req_runs_inn2_over10,req_runs_inn2_over15,req_runs_inn2_over20,overs_remaining_inn2_over6,overs_remaining_inn2_over10,overs_remaining_inn2_over15,overs_remaining_inn2_over20,balls_remaining_inn2_over6,balls_remaining_inn2_over10,balls_remaining_inn2_over15,balls_remaining_inn2_over20,req_run_rate_inn2_over6,req_run_rate_inn2_over10,req_run_rate_inn2_over15,req_run_rate_inn2_over20,wkts_in_hand_inn1_over6,wkts_in_hand_inn1_over10,wkts_in_hand_inn1_over15,wkts_in_hand_inn1_over20,wkts_in_hand_inn2_over6,wkts_in_hand_inn2_over10,wkts_in_hand_inn2_over15,wkts_in_hand_inn2_over20
1324625,2022-12-14,Adelaide Oval,Adelaide Strikers,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,Win,1,Sydney Sixers,1,0,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,True,True,True,True,False,False,False,False,41.0,81.0,130.0,184.0,34.0,64.0,91.0,133.0,1.0,1.0,2.0,6.0,2.0,3.0,4.0,7.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,6.833333333333333,8.1,8.666666666666666,9.2,5.666666666666667,6.4,6.066666666666666,6.65,False,False,False,False,True,True,True,True,184.0,184.0,184.0,184.0,151.0,121.0,94.0,52.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,10.785714285714286,12.1,18.8,inf,9.0,9.0,8.0,4.0,8.0,7.0,6.0,3.0
1324626,2022-12-15,"Cazaly's Stadium, Cairns",Melbourne Renegades,Brisbane Heat,,Melbourne Renegades,Loss,0,Melbourne Renegades,0,0,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,False,False,False,False,False,False,False,False,65.0,78.0,129.0,166.0,33.0,57.0,105.0,144.0,0.0,4.0,4.0,7.0,2.0,3.0,5.0,6.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,10.833333333333334,7.8,8.6,8.3,5.5,5.7,7.0,7.2,False,False,False,False,True,True,True,True,166.0,166.0,166.0,166.0,134.0,110.0,62.0,23.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,9.571428571428571,11.0,12.4,inf,10.0,6.0,6.0,3.0,8.0,7.0,5.0,4.0
1324627,2022-12-16,Melbourne Cricket Ground,Melbourne Stars,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,Win,1,Hobart Hurricanes,1,0,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,True,True,True,True,False,False,False,False,56.0,82.0,134.0,183.0,43.0,75.0,102.0,145.0,1.0,1.0,3.0,5.0,2.0,3.0,5.0,9.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,9.333333333333334,8.2,8.933333333333334,9.15,7.166666666666667,7.5,6.8,7.25,False,False,False,False,True,True,True,True,183.0,183.0,183.0,183.0,141.0,109.0,82.0,39.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,10.071428571428571,10.9,16.4,inf,9.0,9.0,7.0,5.0,8.0,7.0,5.0,1.0
1324628,2022-12-16,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers,Loss,0,Adelaide Strikers,0,1,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Sydney Thunder,,,,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Adelaide Strikers,,,,False,False,False,False,True,,,,34.0,64.0,112.0,139.0,15.0,,,,3.0,3.0,5.0,9.0,10.0,,,,36.0,60.0,90.0,120.0,36.0,,,,5.666666666666667,6.4,7.466666666666667,6.95,2.5,,,,False,False,False,False,True,,,,139.0,,,,125.0,,,,14.0,,,,84.0,,,,8.928571428571429,,,,7.0,7.0,5.0,1.0,0.0,,,
1324629,2022-12-17,Perth Stadium,Perth Scorchers,Sydney Sixers,Perth Scorchers,Perth Scorchers,Win,1,Sydney Sixers,1,0,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,True,True,True,True,False,False,False,False,40.0,65.0,121.0,155.0,22.0,46.0,88.0,117.0,4.0,5.0,6.0,9.0,3.0,5.0,5.0,10.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,6.666666666666667,6.5,8.066666666666666,7.75,3.6666666666666665,4.6,5.866666666666666,5.85,False,False,False,False,True,True,True,True,155.0,155.0,155.0,155.0,134.0,110.0,68.0,39.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,9.571428571428571,11.0,13.6,inf,6.0,5.0,4.0,1.0,7.0,5.0,5.0,0.0
1324630,2022-12-18,"Docklands Stadium, Melbourne",Sydney Thunder,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Win,1,Sydney Thunder,0,1,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,False,False,False,False,True,True,True,True,33.0,63.0,121.0,174.0,46.0,86.0,117.0,175.0,2.0,4.0,5.0,6.0,2.0,2.0,4.0,6.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,5.5,6.3,8.066666666666666,8.7,7.666666666666667,8.6,7.8,8.75,False,False,False,False,True,True,True,True,174.0,174.0,174.0,174.0,129.0,89.0,58.0,0.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,9.214285714285714,8.9,11.6,0.0,8.0,6.0,5.0,4.0,8.0,8.0,6.0,4.0
1324631,2022-12-19,"University of Tasmania Stadium, Launceston",Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Hobart Hurricanes,Win,1,Perth Scorchers,1,0,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,True,True,True,True,False,False,False,False,56.0,94.0,132.0,172.0,51.0,84.0,137.0,164.0,1.0,2.0,7.0,8.0,3.0,3.0,4.0,8.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,9.333333333333334,9.4,8.8,8.6,8.5,8.4,9.133333333333333,8.2,False,False,False,False,True,True,True,True,172.0,172.0,172.0,172.0,122.0,89.0,36.0,9.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.714285714285714,8.9,7.2,inf,9.0,8.0,3.0,2.0,7.0,7.0,6.0,2.0
1324632,2022-12-20,Adelaide Oval,Sydney Thunder,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Win,1,Sydney Thunder,0,1,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Sydney Thunder,,False,False,False,False,True,True,True,,52.0,79.0,121.0,150.0,41.0,83.0,117.0,,1.0,2.0,2.0,5.0,1.0,1.0,3.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,8.666666666666666,7.9,8.066666666666666,7.5,6.833333333333333,8.3,7.8,,False,False,False,False,True,True,True,,150.0,150.0,150.0,,110.0,68.0,34.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,7.857142857142857,6.8,6.8,,9.0,8.0,8.0,5.0,9.0,9.0,7.0,
1324633,2022-12-21,"GMHBA Stadium, South Geelong, Victoria",Brisbane Heat,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Win,1,Brisbane Heat,0,1,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,False,False,False,False,True,True,True,True,34.0,75.0,99.0,137.0,43.0,65.0,93.0,139.0,2.0,2.0,5.0,8.0,4.0,4.0,5.0,6.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,5.666666666666667,7.5,6.6,6.85,7.166666666666667,6.5,6.2,6.95,False,False,False,False,True,True,True,True,137.0,137.0,137.0,137.0,95.0,73.0,45.0,0.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,6.785714285714286,7.3,9.0,0.0,8.0,8.0,5.0,2.0,6.0,6.0,5.0,4.0
1324634,2022-12-22,"Sydney Cricket Ground, Sydney",Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Sydney Sixers,Win,1,Hobart Hurricanes,1,0,Sydney Sixers,Sydney Sixers,,,Hobart Hurricanes,Hobart Hurricanes,,,Hobart Hurricanes,Hobart Hurricanes,,,Sydney Sixers,Sydney Sixers,,,True,True,,,False,False,,,62.0,93.0,,,46.0,68.0,,,0.0,5.0,,,2.0,4.0,,,36.0,60.0,,,36.0,60.0,,,10.333333333333334,9.3,,,7.666666666666667,6.8,,,False,False,,,True,True,,,137.0,137.0,,,92.0,70.0,,,14.0,10.0,,,84.0,60.0,,,6.571428571428571,7.0,,,10.0,5.0,,,8.0,6.0,,
1324635,2022-12-23,"Junction Oval, Melbourne",Perth Scorchers,Melbourne Stars,,Perth Scorchers,Loss,0,Perth Scorchers,0,0,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,False,False,False,False,False,False,False,False,51.0,104.0,155.0,229.0,47.0,79.0,120.0,168.0,1.0,2.0,4.0,7.0,2.0,3.0,5.0,8.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,8.5,10.4,10.333333333333334,11.45,7.833333333333333,7.9,8.0,8.4,False,False,False,False,True,True,True,True,229.0,229.0,229.0,229.0,183.0,151.0,110.0,62.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,13.071428571428571,15.1,22.0,inf,9.0,8.0,6.0,3.0,8.0,7.0,5.0,2.0
1324636,2022-12-23,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Adelaide Strikers,Brisbane Heat,Brisbane Heat,Win,1,Adelaide Strikers,1,0,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,True,True,True,True,False,False,False,False,44.0,70.0,111.0,166.0,43.0,73.0,115.0,160.0,2.0,4.0,5.0,9.0,4.0,4.0,5.0,9.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,7.333333333333333,7.0,7.4,8.3,7.166666666666667,7.3,7.666666666666667,8.0,False,False,False,False,True,True,True,True,166.0,166.0,166.0,166.0,124.0,94.0,52.0,7.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.857142857142858,9.4,10.4,inf,8.0,6.0,5.0,1.0,6.0,6.0,5.0,1.0
1324637,2022-12-24,"Bellerive Oval, Hobart",Hobart Hurricanes,Melbourne Renegades,Hobart Hurricanes,Hobart Hurricanes,Win,1,Melbourne Renegades,1,0,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,True,True,True,,False,False,False,False,53.0,69.0,101.0,,26.0,50.0,77.0,114.0,2.0,5.0,8.0,,3.0,4.0,7.0,10.0,36.0,60.0,90.0,,36.0,60.0,90.0,120.0,8.833333333333334,6.9,6.733333333333333,,4.333333333333333,5.0,5.133333333333334,5.7,False,False,False,,True,True,True,True,122.0,122.0,122.0,122.0,97.0,73.0,46.0,9.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,6.928571428571429,7.3,9.2,inf,8.0,5.0,2.0,,7.0,6.0,3.0,0.0
1324638,2022-12-26,"Sydney Cricket Ground, Sydney",Melbourne Stars,Sydney Sixers,Sydney Sixers,Sydney Sixers,Win,1,Melbourne Stars,0,1,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,False,False,False,False,True,True,True,True,47.0,69.0,99.0,150.0,39.0,63.0,108.0,151.0,2.0,3.0,4.0,5.0,1.0,3.0,3.0,3.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,7.833333333333333,6.9,6.6,7.5,6.5,6.3,7.2,7.55,False,False,False,False,True,True,True,True,150.0,150.0,150.0,150.0,112.0,88.0,43.0,0.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.0,8.8,8.6,0.0,8.0,7.0,6.0,5.0,9.0,7.0,7.0,7.0
1324639,2022-12-26,Perth Stadium,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Win,1,Adelaide Strikers,0,1,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,False,False,False,False,True,True,True,True,34.0,55.0,95.0,133.0,52.0,73.0,100.0,136.0,1.0,2.0,4.0,7.0,4.0,6.0,6.0,7.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,5.666666666666667,5.5,6.333333333333333,6.65,8.666666666666666,7.3,6.666666666666667,6.8,False,False,False,False,True,True,True,True,133.0,133.0,133.0,133.0,82.0,61.0,34.0,0.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,5.857142857142857,6.1,6.8,0.0,9.0,8.0,6.0,3.0,6.0,4.0,4.0,3.0
1324640,2022-12-27,Sydney Showground Stadium,Brisbane Heat,Sydney Thunder,Sydney Thunder,Sydney Thunder,Win,1,Brisbane Heat,0,1,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Sydney Thunder,Sydney Thunder,,,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Brisbane Heat,Brisbane Heat,,,False,False,False,False,True,True,,,26.0,44.0,78.0,121.0,45.0,87.0,,,2.0,3.0,4.0,6.0,0.0,0.0,,,36.0,60.0,90.0,120.0,36.0,60.0,,,4.333333333333333,4.4,5.2,6.05,7.5,8.7,,,False,False,False,False,True,True,,,121.0,121.0,,,77.0,35.0,,,14.0,10.0,,,84.0,60.0,,,5.5,3.5,,,8.0,7.0,6.0,4.0,10.0,10.0,,
1324641,2022-12-28,"Sydney Cricket Ground, Sydney",Sydney Sixers,Melbourne Renegades,Sydney Sixers,Sydney Sixers,Win,1,Melbourne Renegades,1,0,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Sydney Sixers,Sydney Sixers,Sydney Sixers,,True,True,True,True,False,False,False,,42.0,80.0,112.0,149.0,18.0,58.0,77.0,,1.0,1.0,4.0,8.0,2.0,2.0,6.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,7.0,8.0,7.466666666666667,7.45,3.0,5.8,5.133333333333334,,False,False,False,False,True,True,True,,149.0,149.0,149.0,,132.0,92.0,73.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,9.428571428571429,9.2,14.6,,9.0,9.0,6.0,2.0,8.0,8.0,4.0,
1324642,2022-12-29,Carrara Oval,Sydney Thunder,Brisbane Heat,Brisbane Heat,Sydney Thunder,Loss,0,Sydney Thunder,0,1,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,False,False,False,False,True,True,True,True,35.0,64.0,108.0,182.0,59.0,93.0,127.0,171.0,1.0,1.0,3.0,6.0,3.0,4.0,5.0,9.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,5.833333333333333,6.4,7.2,9.1,9.833333333333334,9.3,8.466666666666667,8.55,False,False,False,False,True,True,True,True,182.0,182.0,182.0,182.0,124.0,90.0,56.0,12.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.857142857142858,9.0,11.2,inf,9.0,9.0,7.0,4.0,7.0,6.0,5.0,1.0
1324643,2022-12-29,Perth Stadium,Melbourne Stars,Perth Scorchers,Perth Scorchers,Perth Scorchers,Win,1,Melbourne Stars,0,1,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Perth Scorchers,Perth Scorchers,Perth Scorchers,,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Melbourne Stars,Melbourne Stars,Melbourne Stars,,False,False,False,False,True,True,True,,35.0,67.0,91.0,135.0,36.0,66.0,105.0,,3.0,4.0,8.0,10.0,1.0,2.0,3.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,5.833333333333333,6.7,6.066666666666666,6.75,6.0,6.6,7.0,,False,False,False,False,True,True,True,,135.0,135.0,135.0,,100.0,70.0,31.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,7.142857142857143,7.0,6.2,,7.0,6.0,2.0,0.0,9.0,8.0,7.0,
1324644,2022-12-30,"GMHBA Stadium, South Geelong, Victoria",Melbourne Renegades,Sydney Sixers,Melbourne Renegades,Sydney Sixers,Loss,0,Sydney Sixers,1,0,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Sydney Sixers,Sydney Sixers,Sydney Sixers,,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,,True,True,True,True,False,False,False,,26.0,53.0,88.0,124.0,43.0,80.0,102.0,,1.0,3.0,4.0,7.0,1.0,2.0,4.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,4.333333333333333,5.3,5.866666666666666,6.2,7.166666666666667,8.0,6.8,,False,False,False,False,True,True,True,,124.0,124.0,124.0,,82.0,45.0,23.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,5.857142857142857,4.5,4.6,,9.0,7.0,6.0,3.0,9.0,8.0,6.0,
1324645,2022-12-31,"Lavington Sports Oval, Albury",Sydney Thunder,Hobart Hurricanes,,Sydney Thunder,Loss,0,Sydney Thunder,0,0,Sydney Thunder,Sydney Thunder,Sydney Thunder,Sydney Thunder,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Sydney Thunder,Sydney Thunder,Sydney Thunder,,False,False,False,False,False,False,False,,67.0,100.0,165.0,228.0,56.0,101.0,155.0,,1.0,2.0,2.0,6.0,1.0,2.0,7.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,11.166666666666666,10.0,11.0,11.4,9.333333333333334,10.1,10.333333333333334,,False,False,False,False,True,True,True,,228.0,228.0,228.0,,173.0,128.0,74.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,12.357142857142858,12.8,14.8,,9.0,8.0,8.0,4.0,9.0,8.0,3.0,
1324646,2022-12-31,Adelaide Oval,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,Melbourne Stars,Loss,0,Melbourne Stars,0,1,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Melbourne Stars,Melbourne Stars,Melbourne Stars,Melbourne Stars,False,False,False,False,True,True,True,True,51.0,73.0,127.0,186.0,54.0,79.0,132.0,178.0,0.0,2.0,3.0,7.0,2.0,2.0,3.0,5.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,8.5,7.3,8.466666666666667,9.3,9.0,7.9,8.8,8.9,False,False,False,False,True,True,True,True,186.0,186.0,186.0,186.0,133.0,108.0,55.0,9.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,9.5,10.8,11.0,inf,10.0,8.0,7.0,3.0,8.0,8.0,7.0,5.0
1324647,2023-01-01,"Docklands Stadium, Melbourne",Melbourne Renegades,Perth Scorchers,Melbourne Renegades,Perth Scorchers,Loss,0,Perth Scorchers,1,0,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Perth Scorchers,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,Melbourne Renegades,True,True,True,True,False,False,False,False,34.0,65.0,96.0,155.0,39.0,78.0,116.0,156.0,3.0,3.0,4.0,6.0,1.0,2.0,3.0,5.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,5.666666666666667,6.5,6.4,7.75,6.5,7.8,7.733333333333333,7.8,False,False,False,False,True,True,True,True,155.0,155.0,155.0,155.0,117.0,78.0,40.0,0.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,8.357142857142858,7.8,8.0,0.0,7.0,7.0,6.0,4.0,9.0,8.0,7.0,5.0
1324648,2023-01-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane Heat,Sydney Sixers,Brisbane Heat,Brisbane Heat,Win,1,Sydney Sixers,1,0,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Sydney Sixers,Brisbane Heat,Brisbane Heat,Brisbane Heat,Brisbane Heat,True,True,True,True,False,False,False,False,75.0,111.0,161.0,224.0,68.0,102.0,167.0,209.0,1.0,2.0,3.0,5.0,1.0,4.0,5.0,10.0,36.0,60.0,90.0,120.0,36.0,60.0,90.0,120.0,12.5,11.1,10.733333333333333,11.2,11.333333333333334,10.2,11.133333333333333,10.45,False,False,False,False,True,True,True,True,224.0,224.0,224.0,224.0,157.0,123.0,58.0,16.0,14.0,10.0,5.0,0.0,84.0,60.0,30.0,0.0,11.214285714285714,12.3,11.6,inf,9.0,8.0,7.0,5.0,9.0,6.0,5.0,0.0
1324649,2023-01-02,"Bellerive Oval, Hobart",Adelaide Strikers,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Win,1,Adelaide Strikers,0,1,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Hobart Hurricanes,Adelaide Strikers,Adelaide Strikers,Adelaide Strikers,,False,False,False,False,True,True,True,,41.0,74.0,119.0,177.0,68.0,104.0,151.0,,1.0,1.0,3.0,6.0,0.0,1.0,3.0,,36.0,60.0,90.0,120.0,36.0,60.0,90.0,,6.833333333333333,7.4,7.933333333333334,8.85,11.333333333333334,10.4,10.066666666666666,,False,False,False,False,True,True,True,,177.0,177.0,177.0,,110.0,74.0,27.0,,14.0,10.0,5.0,,84.0,60.0,30.0,,7.857142857142857,7.4,5.4,,9.0,9.0,7.0,4.0,10.0,9.0,7.0,
